layer,mode,alpha,beta,control,pref,pref_ci_low,pref_ci_high,pref_baseline,pref_drop_rel,ppl,ppl_baseline,ppl_increase_rel,digits_only_perplexity
15,ablate,1.0,,random_4,0.435,0.368156071588974,0.5042939091804078,0.52,0.1634615384615385,21.567010303646285,21.57832047336758,-0.0005241450434130858,True
15,ablate,0.25,,random_5,0.51,0.441184632709161,0.5784384471724727,0.52,0.019230769230769246,21.578233014112207,21.57832047336758,-4.053107630877406e-06,True
15,ablate,1.0,,random_5,0.575,0.5057080512046821,0.6414650479075696,0.52,-0.10576923076923064,21.578701182491482,21.57832047336758,1.764313049166237e-05,True
24,ablate,0.25,,none,0.545,0.4757848503696115,0.6125190090977398,0.52,-0.04807692307692312,21.581073048705825,21.57832047336758,0.00012756207516905055,True
24,ablate,1.0,,none,0.59,0.5207633107255152,0.655844408209187,0.52,-0.13461538461538453,21.58654837297254,21.57832047336758,0.0003813039858739702,True
24,ablate,0.25,,random_0,0.605,0.5358822087449843,0.6701601300121683,0.52,-0.16346153846153838,21.580116038774147,21.57832047336758,8.321154599513243e-05,True
24,ablate,1.0,,random_0,0.475,0.4069150074009861,0.54402729289493,0.52,0.0865384615384616,21.5666040913716,21.57832047336758,-0.0005429700615688976,True
24,ablate,0.25,,random_1,0.51,0.441184632709161,0.5784384471724727,0.52,0.019230769230769246,21.579426606306452,21.57832047336758,5.126130832275009e-05,True
24,ablate,1.0,,random_1,0.575,0.5057080512046821,0.6414650479075696,0.52,-0.10576923076923064,21.551749179088,21.57832047336758,-0.0012313884350904733,True
24,ablate,0.25,,random_2,0.54,0.4708216309361468,0.6076706885903875,0.52,-0.03846153846153849,21.57990509068046,21.57832047336758,7.343561862634567e-05,True
24,ablate,1.0,,random_2,0.51,0.441184632709161,0.5784384471724727,0.52,0.019230769230769246,21.57334614849288,21.57832047336758,-0.00023052419120560969,True
24,ablate,0.25,,random_3,0.52,0.4510366005581654,0.5882095592051018,0.52,0.0,21.578413077671406,21.57832047336758,4.2915436324738025e-06,True
24,ablate,1.0,,random_3,0.515,0.44610724474630287,0.5833273750761476,0.52,0.009615384615384623,21.600706257806365,21.57832047336758,0.0010374201489135734,True
24,ablate,0.25,,random_4,0.53,0.46091557335361155,0.5979536662912893,0.52,-0.019230769230769246,21.582338836703162,21.57832047336758,0.0001862222474887197,True
24,ablate,1.0,,random_4,0.56,0.4907154834956251,0.6270229957941764,0.52,-0.07692307692307698,21.58035785985736,21.57832047336758,9.441821444336265e-05,True
24,ablate,0.25,,random_5,0.55,0.48075488574571107,0.6173605136624569,0.52,-0.057692307692307744,21.58202495552153,21.57832047336758,0.00017167611161034217,True
24,ablate,1.0,,random_5,0.475,0.4069150074009861,0.54402729289493,0.52,0.0865384615384616,21.58168020604155,21.57832047336758,0.0001556994520550194,True
27,ablate,0.25,,none,0.44,0.3729770042058236,0.509284516504375,0.52,0.15384615384615388,21.575882036386396,21.57832047336758,-0.00011300402105868116,True
27,ablate,1.0,,none,0.45,0.38263948633754313,0.519245114254289,0.52,0.13461538461538464,21.56827526682579,21.57832047336758,-0.0004655230954692586,True
27,ablate,0.25,,random_0,0.52,0.4510366005581654,0.5882095592051018,0.52,0.0,21.574704071673263,21.57832047336758,-0.00016759421562857662,True
27,ablate,1.0,,random_0,0.505,0.4362687594824017,0.5735427804584151,0.52,0.028846153846153872,21.58448467131458,21.57832047336758,0.00028566625259871615,True
27,ablate,0.25,,random_1,0.535,0.46586521028994954,0.6028155692957681,0.52,-0.028846153846153872,21.574889249638375,21.57832047336758,-0.00015901254842515621,True
27,ablate,1.0,,random_1,0.575,0.5057080512046821,0.6414650479075696,0.52,-0.10576923076923064,21.576967466918287,21.57832047336758,-6.270212044364168e-05,True
27,ablate,0.25,,random_2,0.565,0.4957060908195922,0.631843928411026,0.52,-0.0865384615384614,21.578155844475376,21.57832047336758,-7.629365427541514e-06,True
27,ablate,1.0,,random_2,0.495,0.4264572195415849,0.5637312405175983,0.52,0.04807692307692312,21.536904498754588,21.57832047336758,-0.0019193326312911293,True
27,ablate,0.25,,random_3,0.455,0.38748099090226035,0.5242151496303886,0.52,0.125,21.5845001097466,21.57832047336758,0.00028638171291630964,True
27,ablate,1.0,,random_3,0.465,0.39718443070423204,0.5341347897100506,0.52,0.10576923076923075,21.593435667998946,21.57832047336758,0.0007004805888401873,True
27,ablate,0.25,,random_4,0.545,0.4757848503696115,0.6125190090977398,0.52,-0.04807692307692312,21.577399596639122,21.57832047336758,-4.267601501211403e-05,True
27,ablate,1.0,,random_4,0.555,0.4857317563236392,0.6221951830253456,0.52,-0.06730769230769236,21.574385157792417,21.57832047336758,-0.00018237358092905052,True
27,ablate,0.25,,random_5,0.505,0.4362687594824017,0.5735427804584151,0.52,0.028846153846153872,21.578418222366604,21.57832047336758,4.529963263149225e-06,True
27,ablate,1.0,,random_5,0.465,0.39718443070423204,0.5341347897100506,0.52,0.10576923076923075,21.570183136171583,21.57832047336758,-0.0003771070693866206,True
